post_created_date,reach,Genre.1,Emotions.1,caption,permalink,likes,comments,shares,saved,total_interactions
19-Mar-2026,2155.0,Current-Affairs,Wow! Amazing!,"Meta has launched “Creator Fast Track” to pay influencers for posting on Facebook, offering up to ₹2.7 lakh/month. Creators with 20K+ followers can earn from ₹9,300, scaling to ₹92,000 at 100K and max payouts after 1M followers, as Meta aims to bring creators back to Facebook.
📸 Credit: AI-Generated

Read more from thehansindia and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Meta #Facebook #Creators #Instagram #current",https://www.instagram.com/p/DWEhe4Hgl3Q/,45.0,3.0,60.0,31.0,140.0
17-Mar-2026,2138.0,Off-beat,Surprise +VE,"Research proved that hugging daily helps individuals feel vibrant and alive, and are linked to genuine happiness and mental resilience. Hugging triggers the release of Oxytocin (also known as Love hormone) which not only reduces stress but also supports heart health, strengthens the immune system, and improves overall emotional balance.
📸 Credit: AI

Read more from The Tribune and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#hugs #health #news #trending #offbeat",https://www.instagram.com/p/DV-o9QOEqhO/,26.0,0.0,11.0,4.0,41.0
16-Mar-2026,2121.0,Current-Affairs,Pride,"Two ancient symbols linked to Sanatan Dharma — the Trishul of Lord Shiva and the Vajra of Lord Indra — believed to be thousands of years old, were recently unveiled in Mumbai by Indian researcher and businessman Syed Shameer Hussain. The rare artefacts were reportedly discovered during mining operations in the Philippines, drawing attention for their historical and cultural significance.
📸 Credit: News Karnataka

Read more from ANI English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#SanatanDharma #LordShiva #Trishul #Vajra #AncientArtifacts #current",https://www.instagram.com/p/DV8Tq0-AIJV/,16.0,0.0,1.0,2.0,19.0
29-Mar-2026,2110.0,Sports,Heartwarming,"Virat Kohli led Royal Challengers Bengaluru (RCB) to an emphatic six-wicket win over Sunrisers Hyderabad in the IPL 2026 opener at the M. Chinnaswamy Stadium in Bengaluru, after which he shared a heartfelt moment by blowing a flying kiss to his wife Virat Kohli towards the stands, where Anushka Sharma was present and visibly reciprocated his gesture in a display of mutual support.
📸 Credit: News18

Read more from News18 English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#ViratKohli #AnushkaSharma #RCB #IPL2026 #IPL #RCBvsSRH #sports",https://www.instagram.com/p/DWd4FDcDtWb/,25.0,0.0,0.0,1.0,26.0
11-Mar-2026,2060.0,Entertainment,Pride,"From commercials to the big screen, Aneet Padda is quickly becoming one of Bollywood’s most exciting new faces. The actress rose to national fame with her powerful performance in the blockbuster romantic drama Saiyaara, winning hearts with her emotional portrayal of Vaani Batra. Originally from Amritsar, she started her journey with small roles before landing major projects backed by Yash Raj Films. With big upcoming films and a growing fan base, Aneet is proving she’s more than just a breakout star; she's a talent to watch in Bollywood’s new generation. ✨ 🎬
Get more updates on the #dailyhunt app. 📲

#AneetPadda #saiyaara #Bollywood #YRF #Entertainment",https://www.instagram.com/p/DVu0o2DAaYD/,54.0,0.0,1.0,3.0,58.0
27-Mar-2026,2041.0,Entertainment,Controversy,"CBFC vs. Cinema Logic! 📉🚫 Actor-director Deepak Tijori isn't holding back on the Dhurandhar 2 censorship row. From ""half-muted"" abuses to 21 suggested cuts in an 18+ film, he’s calling out the ""double standards"" that treat theater-goers like children.
📸 Credit: Google Images

Read more from ABP Live English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#DeepakTijori #Dhurandhar2 #CBFC #BollywoodCensorship #entertainment #AdityaDhar",https://www.instagram.com/p/DWYSyxZDs1F/,19.0,1.0,0.0,2.0,22.0
28-Mar-2026,2032.0,Sports,Fandom,"The ""Hitman"" 2.0 is here! 🦁 Witness the wholesome moment Nita Ambani met the Mumbai Indians squad and couldn't believe her eyes. Rohit Sharma’s 20kg weight loss has him looking like he’s back in his 20s!

Read more from TimesNow English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#RohitSharma #MumbaiIndians #NitaAmbani #IPL2026 #sports",https://www.instagram.com/p/DWahR8TCGgF/,22.0,0.0,0.0,1.0,23.0
21-Mar-2026,2025.0,Crime,Anger,"A constable in UP’s Aligarh has been suspended after a rape survivor accused him of demanding sexual favours to act on her complaint. Recorded calls reveal alleged explicit demands and threats, sparking outrage over abuse of power and police accountability.
📸 Credit: AI-generated

Read more from Asianet News English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#UttarPradesh #CrimeNews #PoliceMisconduct #Justice #crime",https://www.instagram.com/p/DWJuhh7iKPU/,13.0,1.0,0.0,1.0,15.0
23-Mar-2026,2017.0,Sports,Controversy,"R Ashwin has zero chill! 💀 During his latest IPL 2026 preview, Ashwin didn't hold back on Arjun Tendulkar’s move to Lucknow Super Giants. His verdict? ""Khelege hi nahi"" (He won't even play). With heavyweights like Mohammed Shami and Mayank Yadav in the squad, Ashwin believes the bench is the only spot left for Arjun. Is this a fair call or too harsh on the youngster? 🏏
📸 Credit: Google Images

Read more from Hindustan Times and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Sports #Cricket #ipl2026 #arjuntendulkar",https://www.instagram.com/p/DWOFvNcApbj/,22.0,0.0,0.0,1.0,23.0
26-Mar-2026,2001.0,Crime,Shock -VE,"It started as a normal Uber booking, but it ended with a murder confession. The driver’s casual tone while describing “I killed him with a shovel.” A woman passenger’s brave account of her Uber ride from hell is going viral. How would you react if your driver started confessing to a crime?
📸 Credit: AI Generated
📸 Credit: AI Generated

Read more from News18 English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#UberIndia #Crime #delhi",https://www.instagram.com/p/DWV2AZtjQkz/,13.0,0.0,0.0,0.0,13.0
26-Mar-2026,1998.0,Entertainment,Fandom,"The biggest night in Bollywood brought together power, performance, and pure style. ✨ From Yami Gautam’s impactful win for Haq to Kriti Sanon shining for Tere Ishq Mein, the Pinkvilla Screen & Style Icons Awards 2026 celebrated talent at its finest. Aryan Khan made a mark in OTT, while Dhurandhar and Saiyaara ruled the audience’s hearts. Add to that iconic wins by Kajol and glamorous style moments by Disha Patani; that night had it all.

For more updates, read on #dailyhuntapp

#PinkvillaAwards2026 #ScreenAndStyleIcons #Bollywood #YamiGautam #entertainment",https://www.instagram.com/p/DWWH6pwARTx/,29.0,0.0,1.0,4.0,34.0
16-Mar-2026,1979.0,Entertainment,Curiosity,"3.12 lakh tickets sold with 3 days still to go. Ranveer Singh is officially claiming the box office throne for 2026. Are you ready for the hurricane?
📸 Credit: Koimoi

Read more from Koimoi and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Dhurandhar2 #RanveerSingh #BoxOfficeRecord #Bollywood2026 #entertainment",https://www.instagram.com/p/DV8k0myABf3/,34.0,0.0,0.0,0.0,34.0
19-Mar-2026,1964.0,Int others,Curiosity,"North Korea reported near-total support in its latest election, with Kim Jong Un-backed candidates winning 99.93% of votes and 99.99% turnout. Unusually, 0.07% dissent was officially recorded for the first time in decades, sparking reactions online.
📸 Credit: Wion

Read more from Zee News English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#NorthKorea #KimJongUn #GlobalNews #Politics #intpol",https://www.instagram.com/p/DWD1X0wGg-i/,18.0,0.0,0.0,2.0,20.0
9-Mar-2026,1961.0,Sports,Fandom,"First a World Cup trophy, then a heartfelt confession! 🏆 Hardik Pandya isn't hiding his feelings anymore. He says everything changed the moment Mahieka Sharma entered his life.
📸 Credit: Cricket Gully

Read more from Cricket Gully and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#HardikPandya #MahiekaSharma #T20WorldCup2026 #meninblue #sports",https://www.instagram.com/p/DVp062DiEFb/,32.0,0.0,0.0,1.0,33.0
6-Mar-2026,1953.0,Current-Affairs,Shock -VE,"After sunset, concrete buildings slowly release the heat they trapped during the day, keeping the surroundings warm throughout the night. This can strain the heart, which normally relies on cooler nighttime temperatures to recover. With stronger heat waves and above-normal night temperatures expected across much of India this year, the heart may not get the rest it needs!
 ðŸ“¸ Credit: AI-Generated
 
 Read more from TimesNow English and other top sources on #dailyhunt
 
 Get the full perspective from India's top voices 
 
 #hearthealth #heatwave #news #trending #offbeat",https://www.instagram.com/p/DVii2t_ipFR/,13.0,0.0,0.0,5.0,18.0
25-Mar-2026,1953.0,Entertainment,Sadness,"The trauma that never leaves. Arjun Rampal recalls the horror of seeing Mumbai bleed on his own birthday. As he talks about 'Dhurandhar 2', the shadows of 26/11 still loom large. 🕵️‍♂️🌑
📸 Credit: Google Images

Read more from Missmalini and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#ArjunRampal #MumbaiTerrorAttacks #2611Attack #entertainment #Dhurandhar2",https://www.instagram.com/p/DWTAftflySi/,21.0,0.0,3.0,1.0,25.0
4-Apr-2026,1948.0,Current-Affairs,Fear/Concern,"Imagine a world with no UPI, no WhatsApp, and no Cloud. 📉😱 99% of our global data travels through a few thin wires at the bottom of the Red Sea. Now, they are in a war zone. Is the Great Offline coming?
📸 Credit: AI Generated

Read more from Jagran English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#InternetCrisis #UnderseaCables #IranWar #DigitalIndia #current",https://www.instagram.com/p/DWsr6tZCAme/,30.0,0.0,7.0,5.0,43.0
25-Mar-2026,1946.0,Politics,Curiosity,"Why should the data you paid for just disappear? 📱 AAP MP Raghav Chadha is taking on telecom giants in the Rajya Sabha, demanding that unused daily data be rolled over or even transferred to friends. It’s your digital property—you should own it!

Read more from The Sentinel and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#RaghavChadha #MobileData #DataRollover #TelecomReform #politics",https://www.instagram.com/p/DWTGP0BAlRI/,41.0,0.0,0.0,1.0,43.0
15-Mar-2026,1928.0,Entertainment,Shock -VE,"Singer-rapper Badshah faces fresh trouble as the Lawrence Bishnoi gang allegedly issues a death threat over the Tateeree song row. In a note claiming responsibility for a firing incident in Panipat, the gang warned those involved in Hawala operations and accused Badshah of harming Haryana’s culture. 🚨
📸 Credit: Mathrubhumi

Read more from The Free Press Journal and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Badshah #LawrenceBishnoiGang #PanipatNews #BollywoodNews #entertainment",https://www.instagram.com/p/DV479DqClzY/,20.0,0.0,1.0,1.0,22.0
12-Mar-2026,1928.0,Current-Affairs,Shock -VE,"The IRGC has confirmed striking a vessel heading to India. 20 crew members rescued, but 3 are still missing in the smoke. Read the full, shocking report.
📸 Credit: Hindustan Times

Read more from Hindustan Times and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#StraitOfHormuz #IndiaUnderAttack #MaritimeWar2026 #BreakingNewsIndia #current",https://www.instagram.com/p/DVx5LMfjeQm/,16.0,0.0,0.0,3.0,19.0
28-Mar-2026,1902.0,Lifestyle,Devotion/Spiritual,"A new chapter in India’s spiritual history has been written! 🕉️ On the auspicious occasion of Ram Navami 2026, the global BAPS family and thousands of devotees witnessed a miraculous event at the Swaminarayan Akshardham in New Delhi. The 108-foot-tall Tapomurti Shri Neelkanth Varni murti was officially consecrated by His Holiness Mahant Swami Maharaj in a ceremony that has captured the world’s attention.

Read more from The Free Press Journal and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#AkshardhamDelhi #NeelkanthVarni #MahantSwamiMaharaj #BAPS #lifestyle",https://www.instagram.com/p/DWbB4jvjjWs/,17.0,0.0,3.0,2.0,22.0
8-Mar-2026,1897.0,Entertainment,Curiosity,"Yash has postponed Toxic to June 4 to ensure his global fans can watch safely amid the Middle East unrest, giving Ranveer Singh a solo run. That’s a real hero move.
📸 Credit: Google Images

Read more from Republic TV English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Yash #ToxicMovie #Dhurandhar2 #BoxOfficeClash #entertainment",https://www.instagram.com/p/DVnevrRjUR4/,39.0,0.0,0.0,1.0,40.0
23-Mar-2026,1897.0,International Politics,Breaking News,"US President Donald Trump announced on Truth Social that the United States and Iran have held “very good and productive” talks over the past two days aimed at a complete resolution of tensions in the Middle East. He described the discussions as in-depth and constructive, adding that negotiations will continue throughout the week, signalling ongoing diplomatic efforts.

Read more from The Free Press Journal and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#USIran #DonaldTrump #MiddleEast #Geopolitics #Diplomacy #GlobalTensions #Iran #USA #PeaceTalks #current",https://www.instagram.com/p/DWO1M5hAu5Q/,13.0,0.0,1.0,2.0,16.0
13-Mar-2026,1892.0,Int others,Surprise +VE,"Despite conflict, Tehranâ€™s air is often cleaner than New Delhiâ€™s. Delhiâ€™s pollution is driven by crop burning, heavy traffic, construction dust, and dense industries in the Indo-Gangetic Plain. Weather conditions like weak winds and temperature inversions further trap toxic PM2.5, worsening the smog.
 ðŸ“¸ Credit: AI-Generated
 
 Read more from News18 English and other top sources on #dailyhunt
 
 Get the full perspective from India's top voices 
 
 #AirPollution #DelhiSmog #Tehran #Environment #intother",https://www.instagram.com/p/DV09LQoAKkE/,31.0,0.0,0.0,4.0,35.0
17-Mar-2026,1887.0,Current-Affairs,Shock -VE,"Platform 1 at Mulund station turned into a crime scene after a 42-year-old man pushed his wife under a running train. The most heartbreaking part? Their child saw it all happen. Read more.
📸 Credit: AI Generated

Read more from Asianet News English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#MumbaiCrime #MulundStation #TrueCrimeIndia #BreakingNewsMumbai #current",https://www.instagram.com/p/DV-n6c7l4k6/,18.0,0.0,4.0,5.0,27.0
30-Mar-2026,1880.0,Politics,Surprise +VE,"In a major move to tackle the LPG shortage, the Modi government has introduced new kerosene rules. This ""masterstroke"" aims to ensure every household has access to cooking fuel despite global crises.

Read more from India English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#ModiGovt #LPGShortage #KeroseneRules #EnergyCrisis #current",https://www.instagram.com/p/DWgnj6Ikdxy/,20.0,1.0,0.0,2.0,23.0
17-Mar-2026,1875.0,Sports,Happiness,"Mark your calendars: March 28 is when the madness begins! 🗓️🔥 Defending champions RCB are set to face SRH at the Chinnaswamy in a high-octane opener. With 14-year-old Vaibhav Suryavanshi making history and Cameron Green joining KKR for ₹25.20 Cr, IPL 2026 is going to be cinematic. Tap for the full phase 1 schedule!
📸 Credit: IPL

Read more from Inside Dailyhunt English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#IPLAuction2026 #CricketPremierLeague2026 #sports",https://www.instagram.com/p/DV-71WbGNKT/,33.0,0.0,0.0,0.0,34.0
18-Mar-2026,1862.0,Entertainment,Patriotism,"The timing couldn't be worse. As global tensions rise, Salman Khan drops a cryptic message that has everyone panicked. Is his most anticipated project about to be shelved forever? 🎥🚫
📸 Credit: DNA

Read more from DNA and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#SalmanKhan #Maatrubhumi #BattleOfGalwan #BollywoodNews #entertainment",https://www.instagram.com/p/DWA6aRVEyYQ/,24.0,0.0,0.0,0.0,24.0
7-Mar-2026,1860.0,Current-Affairs,Anger,"In a significant counter-terrorism operation, after conducting search operations at multiple locations across Mumbai, the Maharashtra Anti-Terrorism Squad (ATS) has arrested a 21-year-old engineering student, Ayan Shaikh, for sharing extremist propaganda material linked to the banned terror outfits online and radicalizing classmates.
📸 Credit: AI Generated

Read more from Wion News and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#ATS #TerrorProbe #news #trending #current",https://www.instagram.com/p/DVlbXcciCv4/,21.0,2.0,15.0,2.0,40.0
28-Mar-2026,1860.0,Current-Affairs,Controversy,"The Allahabad High Court has drawn attention for delivering seemingly contradictory observations within days—first stating that a married person cannot enter a live-in relationship without first obtaining a divorce from his spouse, then ruling that a consensual live-in with an adult is not a criminal offence, highlighting a complex legal debate between personal liberty and spousal rights.
📸 Credit: AI

Read more from Hindustan Times and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#AllahabadHC #LiveInRelationship #SpousalRights #news #current",https://www.instagram.com/p/DWbanEUjo3k/,16.0,0.0,2.0,2.0,20.0
1-Apr-2026,1857.0,Entertainment,Fear/Concern,"Sending prayers to the melody queen. Alka Yagnik has revealed she is battling a rare hearing loss condition after a sudden viral attack, leading her to pause her legendary music career.
📸 Credit: Google Images

Read more from India English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#AlkaYagnik #BollywoodNews #HealthUpdate #HearingLoss #entertainment",https://www.instagram.com/p/DWlasQPFxKs/,12.0,0.0,6.0,1.0,19.0
10-Mar-2026,1857.0,International Politics,Shock -VE,"In a move to conserve fuel amid rising oil prices, Pakistan Prime Minister Shehbaz Sharif announced that all schools will remain closed for the next two weeks, starting after this week. As part of broader austerity measures, the Pakistan government will implement a four-day work week for federal offices. Fifty percent of government employees will work from home, aimed at lowering commuting, operational costs, and fuel usage. Oil allowances for government departments will be cut by 50 percent over the next two months, while officers in Grade-20 and above earning over Rs 3 lakh per month will face deductions of two days’ salary.
📸 Credit: AI-generated

Read more from IndiaTVNews and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Pakistan #FuelShortage #OilPriceHike #WorkFromHome #intpol",https://www.instagram.com/p/DVtJ1j_DyBu/,19.0,1.0,1.0,1.0,22.0
20-Mar-2026,1855.0,Current-Affairs,Surprise +VE,"India has over 4.1 crore children aged 5–19 with high BMI, including 1.4 crore obese, says World Obesity Atlas 2026. Millions more aged 5–9 and 10–19 are overweight, with India among the top contributors globally, raising serious health concerns and calls for urgent policy action.
📸 Credit: AI-Generated

Read more from NDTV and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#ChildhoodObesity #IndiaHealth #WorldObesityAtlas #PublicHealth #current",https://www.instagram.com/p/DWHQX4uF07e/,9.0,0.0,7.0,1.0,17.0
2-Apr-2026,1840.0,Politics,Breaking News,"A major political development is unfolding in the AAP camp. Raghav Chadha has been removed from his position as Deputy Leader in the Rajya Sabha. Is this a routine rejig or something more?

Read more from ABP Live English and other top sources here on #dailyhunt

#RaghavChadha #AAP #RajyaSabha #Politics #breakingnews",https://www.instagram.com/p/DWn6GC0AYYd/,34.0,1.0,3.0,1.0,39.0
12-Mar-2026,1837.0,Off-beat,Surprise +VE,"A pothole on the Bareilly-Haridwar NH-74 proved lucky for a 50-year-old woman named Vineeta Shukla whose family were taking her back home for her last rites after doctors at the hospital had declared her brain-dead. Post her revival, doctors treated her for a suspected snake bite, and she recovered after 13 days of treatment.
📸 Credit: AI-Generated

Read more from Hindustan Times and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#UP #potholes #news #trending #offbeat",https://www.instagram.com/p/DVxeYx_mqtU/,15.0,0.0,0.0,2.0,17.0
12-Mar-2026,1828.0,Entertainment,Fandom,"Finally, a classic love story! ❄️ Junaid Khan plays the ultimate ""Haara Hua Aashiq,"" who gets just one day to be with the girl of his dreams, Sai Pallavi. Arijit Singh’s vocals in the background are pure magic.
📸 Credit: Aamir Khan Productions via Instagram

Read more from News18 English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#JunaidKhan #SaiPallavi #EkDin #entertainment #bollywood",https://www.instagram.com/p/DVxnuq1ib74/,17.0,0.0,0.0,0.0,17.0
3-Apr-2026,1823.0,Entertainment,Fear/Concern,"Imagine waking up to a sky the color of blood. 🌌🩸 From Greece to Libya, the horizon has turned a terrifying crimson, sparking ""End of Days"" theories across the globe. Is this our new reality?
📸 Credit: Mathrubhumi English

Read more from NewsX English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#BloodRedSky #Apocalypse2026 #ClimateFear #GreeceNews #entertainment",https://www.instagram.com/p/DWqAQfrkcAV/,38.0,2.0,22.0,13.0,76.0
12-Mar-2026,1815.0,Entertainment,Happiness,"From Uri to Dhurandhar, the mission continues Fans are losing it over reports of Yami Gautam’s cameo in the Ranveer Singh starrer. Sources say her scene is ""beyond extraordinary"" and pushes the plot to a whole new level.
📸 Credit: Yami Gautam via Instagram

Read more from Latestly and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Dhurandhar2 #RanveerSingh #YamiGautam #AdityaDhar  #entertainment",https://www.instagram.com/p/DVx1QU3krr3/,20.0,0.0,1.0,1.0,22.0
31-Mar-2026,1813.0,Sports,Controversy,"Bengaluru’s Parappana Agrahara Central Jail is under scrutiny after viral videos allegedly showed inmates living a lavish lifestyle, raising concerns over security lapses at the high-security facility. The clips, widely shared online, appear to show prisoners using smartphones, watching content on platforms like Netflix, and casually discussing an upcoming IPL match, sparking public outrage.
📸 Credit: AI

Read more from Republic TV English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Bengaluru #ParappanaAgraharaJail #JailControversy #SecurityBreach #sports",https://www.instagram.com/p/DWiQr1zl6s5/,11.0,2.0,0.0,1.0,14.0
24-Mar-2026,1803.0,Off-beat,Anger,"20 stabs. One slit throat. A chilling reminder that a simple ""no"" can lead to a gruesome end. Mumbai is reeling from this brutal betrayal. Is anyone truly safe in their own home anymore? 🚨🩸
📸 Credit: AI generated

Read more from TimesNow English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#MumbaiCrime #BreakingNews #MurderAlert #MumbaiHorror #offbeat",https://www.instagram.com/p/DWRNmgdguWy/,9.0,0.0,5.0,2.0,16.0
6-Mar-2026,1784.0,Entertainment,Wow! Amazing!,"Emma Watson has been linked to Mexican tech entrepreneur Gonzalo Hevia BaillÃ¨res after the two were recently spotted together, sparking romance rumours online. While neither has confirmed the relationship, the sightings have drawn global attention to the low-profile AI startup founder.
 ðŸ“¸ Credit: DNA
 
 Read more from News18 English and other top sources on #dailyhunt
 
 Get the full perspective from India's top voices 
 
 #EmmaWatson #GonzaloHevia #CelebrityNews #TechEntrepreneur Eentertainment",https://www.instagram.com/p/DVjGfRQDTWL/,20.0,1.0,0.0,1.0,22.0
29-Mar-2026,1775.0,Current-Affairs,Controversy,"A controversy has erupted at PES University in Bengaluru after a video allegedly showed a professor, Dr Muralidhar Deshpande, verbally confronting a Muslim student during class and calling him a “terrorist.” The clip, which has gone viral on social media, has sparked strong backlash. The student, identified as Affan, had reportedly asked permission to step out of the class to meet someone when the professor allegedly reacted aggressively and made the remark in front of others, with the exchange also including the phrase “Sharam nahi aati?”
📸 Credit: IndiaTV

Read more from IndiaTVNews and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Bengaluru #PESUniversity #CollegeNews #ViralVideo #current",https://www.instagram.com/p/DWeFrtqGFft/,9.0,0.0,0.0,0.0,9.0
14-Mar-2026,1756.0,Entertainment,Happiness,"It was a night of royal blue suits and shimmering sarees as Bollywood gathered for the Barjatya familyâ€™s big day! ðŸ’âœ¨ Sooraj Barjatyaâ€™s daughter Eeshaâ€™s wedding reception was a total ""Prem"" reunion with Salman Khan leading the guest list. ðŸ“¸ From Aamir Khan and Rani Mukerji to the legendary Rekha and Sachin Tendulkar, the star power was off the charts! ðŸ§¿ðŸ”¥
 
 For the full inside gallery and red carpet highlights, head over to the Dailyhunt App now! ðŸ“²
 
  #SalmanKhan #AamirKhan #RaniMukerji #Rekha #entertainment",https://www.instagram.com/p/DV3G8J8gbfn/,26.0,1.0,1.0,3.0,32.0
1-Apr-2026,1753.0,Entertainment,Controversy,"Ranveer Singh's Dhurandhar 2 Faces Plagiarism Claims Despite Massive Global Success
📸 Credit: AI Generated

Read more from ABP Live English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Dhurandhar2 #RanveerSingh #PlagiarismAlert #BollywoodControversy #entertainment",https://www.instagram.com/p/DWl3Tdulu5R/,16.0,0.0,2.0,1.0,19.0
24-Mar-2026,1746.0,Entertainment,Pride,"When the God of Cinema speaks, the world listens! 👑 Rajinikanth just called Aditya Dhar the ""Box Office ka Baap"" after watching Dhurandhar 2. A proud moment for the entire team! Full story on DH!
📸 Credit: Google Images

Read more from ANI English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Rajinikanth #AdityaDhar #Dhurandhar2 #RanveerSingh #entertainment",https://www.instagram.com/p/DWRUZ60AkSm/,25.0,0.0,1.0,0.0,26.0
27-Mar-2026,1744.0,Current-Affairs,Anger,"According to accounts from those present, Professor Abdul allegedly told the student, ""I love you"" during a lecture. The student, however, objected to the proposal right away, which led to a very uncomfortable situation in the classroom. During the interaction, the professor reportedly questioned her, saying, ""Didn't you say I love you, Mohammed, didn't you say it."" Soon after the open proposal in the classroom, tensions escalated inside the campus. The female student then slapped Professor Abdul using her sandals. Other students who were also angered by the incident reportedly confronted the professor on campus and beat him with the slippers. The college has suspended the professor, and a case is being registered. Further investigation is underway.

Read more from Deccan Herald and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#BengaluruUniversity #SriSiddharthaMedicalCollege #Classroom #ViralVideo #current",https://www.instagram.com/p/DWX7_OyDrxn/,8.0,1.0,2.0,1.0,12.0
20-Mar-2026,1744.0,Sports,Surprise +VE,"The IPL, the world’s richest cricket league, has been placed third among 10 franchise leagues in the WCA rankings. England’s The Hundred ranked first, followed by SA20. While IPL led in pay and reliability, it lagged in player rights and dispute resolution.

Here are the ratings of the top 10 leagues: 

The Hundred - 75.2
SA20 - 68
IPL - 62.6
BBL - 62.5
PSL - 48
MLC - 43
ILT20 - 39.1
CPL - 38.9
Abu Dhabi T10 - 30.1
BPL - 22.6

Read more from Sports Tiger and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Sports #Cricket ##IPL #Cricket #WCA #PSL #sports",https://www.instagram.com/p/DWF5FdOlwCC/,32.0,0.0,1.0,1.0,34.0
17-Mar-2026,1735.0,Sports,Wow! Amazing!,"14 Years Old. ₹1.10 Crores. One Goal: The Trophy. 🏆 Rajasthan Royals have officially welcomed Vaibhav Suryavanshi with a cinematic masterpiece. From breaking records as the youngest auction buy to training with the pros, the 'Chota Dhurandhar' era starts NOW! 💗
📸 Credit: Vaibhav Sooryavanshi via IG

Read more from The Free Press Journal and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#VaibhavSuryavanshi #RajasthanRoyals #cricket #sports #IPL2026",https://www.instagram.com/p/DV-eL04INWa/,35.0,0.0,0.0,0.0,35.0
15-Mar-2026,1732.0,Cultural,Devotion/Spiritual,"Seeing is believing, but what exactly are we seeing? 🕉️ Reports of a Shivling bleeding have surfaced, drawing crowds of devotees. We explore the legends and the scientific explanations behind this shocking phenomenon.
📸 Credit: MyLifeXP

Read more from MylifeXP and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#Shivling #Mystery #spiritual",https://www.instagram.com/p/DV5L4pOGnqW/,63.0,0.0,1.0,4.0,69.0
12-Mar-2026,1732.0,Current-Affairs,Shock -VE,"In a landmark ruling, the Supreme Court on Wednesday allowed the withdrawal of life-sustaining treatment for 32-year-old Harish Rana, a man who had remained in a permanent vegetative state for more than 13 years following a severe accident.
The Harish Rana case is significant because it is among the first instances where the Supreme Court has permitted the withdrawal of life-support measures for a patient in a prolonged vegetative state after detailed medical review.
📸 Credit: News18

Read more from Latestly and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#HarishRana #PassiveEuthanasia #RightToDie #SupremeCourtOfIndia #current",https://www.instagram.com/p/DVxLQxnF3Zh/,16.0,0.0,4.0,1.0,21.0
11-Mar-2026,1698.0,Off-beat,Shock -VE,"The West Asia war isn't just on the news; it’s now at your local Momo stall. Delhi vendors are running out of gas and may shut down tomorrow.
📸 Credit: AI Generated

Read more from TimesNow English and other top sources on #dailyhunt

Get the full perspective from India's top voices 

#DelhiLPGShortage #WestAsiaWar #StreetFoodCrisis #ww3 #offbeat",https://www.instagram.com/p/DVvIQJGEiUC/,17.0,0.0,0.0,0.0,17.0
